show_id,id_actor
s910,6283
s910,6284
s910,6285
s910,6286
s910,6287
s910,6288
s910,6289
s911,6290
s911,6291
s911,6292
s911,6293
s911,6294
s911,1088
s911,6295
s911,6296
s911,1929
s911,6297
s911,6298
s912,1
s913,202
s913,3266
s913,3267
s914,6299
s914,6300
s914,1436
s914,6301
s914,6302
s914,6303
s914,6304
s914,6305
s915,6306
s915,6307
s915,6308
s916,1865
s916,6309
s916,6310
s916,6311
s916,6312
s916,6313
s916,6314
s916,6315
s916,6316
s916,6317
s917,3110
s917,6318
s917,5982
s917,6319
s917,6320
s917,6321
s917,6322
s917,6323
s918,2308
s918,6324
s918,6325
s918,6326
s918,6327
s918,6328
s918,6329
s918,6330
s918,6331
s918,6332
s919,6333
s919,6334
s920,1
s921,2827
s921,4995
s921,6335
s921,6336
s921,6337
s921,6338
s921,6339
s921,6340
s921,6341
s921,6342
s921,6343
s921,6344
s921,6345
s922,6346
s922,3137
s922,6347
s922,2814
s922,6348
s922,6349
s922,6350
s923,1384
s923,6351
s923,6352
s923,6353
s923,6354
s923,6355
s923,6356
s923,6357
s924,6358
s924,6359
s924,6360
s924,6361
s924,6362
s924,6363
s925,6364
s925,6365
s925,6366
s925,6367
s925,6368
s925,6369
s925,6370
s925,5272
s925,6371
s925,6372
s925,6373
s926,1
s927,6374
s927,6375
s927,4370
s927,6376
s927,6377
s927,6378
s928,6379
s928,6380
s928,6381
s928,6382
s928,6383
s928,6384
s928,6385
s928,6386
s929,6387
s929,944
s929,6388
s929,2335
s929,6389
s929,6390
s929,6391
s929,6392
s930,5971
s930,6393
s930,6394
s930,6395
s930,6396
s930,6397
s931,6398
s931,6399
s931,6253
s931,2601
s931,5621
s931,2493
s931,1291
s931,6400
s932,6401
s932,6402
s932,2308
s932,980
s932,6403
s932,6404
s932,6405
s932,6406
s932,6407
s932,6408
s933,6409
s933,1214
s933,357
s933,769
s933,6410
s933,6411
s933,6412
s933,2518
s933,6413
s933,5247
s934,6414
s934,6415
s934,4076
s934,6416
s934,6417
s934,6418
s934,6419
s934,6420
s934,6421
s934,6422
s935,3126
s935,5539
s935,6423
s935,2813
s935,6290
s935,6424
s935,6425
s935,6426
s936,1207
s936,201
s936,6427
s936,1361
s936,4221
s936,1377
s936,1201
s936,6428
s936,6429
s936,6430
s936,2564
s936,1182
s937,1
s938,6431
s939,6432
s940,6432
s940,6433
s940,6434
s940,6435
s940,6436
s940,6437
s940,549
s940,6438
s940,6439
s940,6440
s941,6432
s941,6441
s941,6442
s941,6443
s941,6444
s942,6432
s942,6445
s942,6434
s942,6446
s942,6441
s942,6447
s942,6448
s942,6439
s942,6449
s942,6450
s942,6451
s942,6452
s943,4241
s943,1028
s943,842
s943,1250
s943,2525
s943,3985
s943,6453
s943,6454
s943,1259
s943,6455
s944,6456
s944,222
s944,3138
s944,4768
s944,6457
s944,1297
s944,6458
s944,5158
s944,6459
s944,6460
s944,6461
s944,6462
s944,6463
s945,6464
s945,6465
s945,6466
s945,6467
s946,6468
s946,6469
s946,6470
s946,6471
s947,1257
s947,6472
s947,6473
s947,6474
s947,4374
s947,6475
s947,4270
s947,6476
s947,6477
s947,1297
s948,6478
s948,4304
s948,6479
s948,3922
s948,2338
s948,5623
s948,6480
s948,6481
s948,6482
s949,6483
s949,6484
s949,6485
s949,6486
s949,6487
s949,6488
s949,6489
s949,6490
s949,6491
s949,6492
s949,6493
s950,3002
s950,4108
s950,6494
s950,6495
s950,363
s950,6496
s950,6497
s950,6498
s951,3965
s951,6499
s951,5675
s951,650
s951,6500
s951,6501
s951,6502
s951,6503
s951,6504
s951,6505
s952,3975
s952,6506
s952,6507
s952,2374
s952,5623
s952,6508
s952,3056
s952,6509
s952,6510
s952,1318
s953,1006
s953,5507
s953,6511
s953,1379
s953,6512
s953,6513
s953,6514
s953,6515
s953,6516
s953,6517
s954,6518
s954,959
s954,6519
s954,6520
s954,6521
s954,6522
s954,6523
s954,6524
s955,3135
s955,6525
s955,4308
s955,6526
s955,6527
s955,6528
s955,6529
s956,6530
s956,2523
s956,6531
s956,6532
s956,6177
s956,6533
s956,6534
s956,6535
s956,6536
s956,6537
s957,1354
s957,1880
s957,2495
s957,2920
s957,6538
s957,6539
s957,6540
s957,6541
s957,2498
s957,6542
s957,6543
s957,6544
s957,6545
s957,6546
s957,6547
s958,1
s959,1486
s959,384
s959,386
s959,6548
s959,370
s959,6549
s959,6550
s959,6551
s959,6552
s959,6553
s959,6554
s959,6555
s959,6556
s960,6557
s960,6558
s960,6559
s960,6560
s960,6561
s960,6562
s960,6563
s960,6564
s960,6565
s960,6566
s961,6567
s961,6568
s961,6569
s961,2629
s961,6570
s961,6571
s961,6572
s961,6573
s961,6574
s961,6575
s961,6576
s961,6577
s962,2493
s962,6578
s962,206
s962,6579
s962,6580
s962,6581
s962,6582
s962,6583
s962,6584
s962,6585
s962,6586
s962,6587
s962,6588
s963,6589
s963,3366
s963,6590
s963,6591
s963,6592
s963,878
s963,6593
s964,6594
s964,6595
s964,6596
s964,6597
s964,6598
s964,6599
s964,6600
s965,979
s965,4034
s965,6601
s965,3537
s965,6323
s965,6602
s965,6603
s965,6604
s965,6605
s965,6606
s965,6607
s966,6608
s966,6609
s966,6610
s966,5155
s966,6129
s966,6611
s966,6612
s966,6613
s966,4807
s966,6614
s966,6615
s966,6616
s966,6617
s966,6618
s966,6619
s966,1923
s966,6620
s966,6621
s966,6622
s967,6623
s967,6624
s967,6625
s967,6626
s967,6627
s967,6628
s967,6629
s967,6630
s968,5049
s969,6631
s969,6632
s969,6633
s969,6634
s969,6635
s969,6636
s969,6637
s970,6638
s970,2608
s970,2512
s970,6075
s970,4100
s970,358
s970,6254
s970,6639
s970,5621
s970,6640
s970,6641
s970,6642
s971,6643
s971,6644
s971,6645
s971,4305
s971,6646
s971,2563
s971,224
s971,6647
s971,6648
s971,6649
s972,6650
s972,6651
s972,6652
s972,6653
s972,6654
s972,6655
s973,6656
s973,6657
s973,6658
s973,4970
s973,6659
s973,6660
s973,6661
s973,6662
s973,6663
s973,6664
s974,6665
s974,4876
s974,6666
s974,6667
s974,6247
s974,6668
s974,6669
s974,6670
s975,2808
s975,6671
s975,6672
s975,3873
s975,2807
s975,6673
s975,808
s975,1636
s976,202
s976,3266
s976,3267
s976,6674
s976,6675
s976,6676
s976,6677
s976,6678
s976,6679
s977,6680
s977,6681
s977,6682
s977,6683
s977,6684
s977,6685
s977,6686
s977,6687
s977,6688
s977,6689
s978,6690
s978,6691
s978,6692
s978,6693
s978,6694
s978,6695
s978,6696
s978,6697
s979,6698
s979,6699
s979,6700
s980,6701
s980,6702
s980,6703
s980,6684
s980,6704
s980,6705
s980,6266
s980,6706
s981,6701
s981,6702
s981,6703
s981,6684
s981,6704
s981,6705
s981,6706
s981,6707
s982,6708
s982,6703
s982,6709
s982,6710
s982,6711
s982,6712
s982,6707
s982,4971
s982,6713
s982,6680
s983,6714
s983,6715
s983,6716
s983,6717
s983,6718
s983,6266
s983,6719
s983,6720
s984,6721
s984,6722
s984,6723
s984,6724
s985,6725
s985,6726
s985,6727
s985,6700
s985,6728
s985,6729
s985,6707
s985,6730
s986,6731
s986,6732
s986,6733
s986,6734
s986,6735
s986,6736
s986,6737
s986,6738
s987,6731
s987,6732
s987,6733
s987,2657
s987,6735
s988,6739
s988,6740
s988,6741
s988,6742
s988,6743
s988,6744
s988,6745
s988,6746
s988,6747
s988,6748
s988,6749
s989,6750
s989,6751
s989,6752
s989,6753
s989,6754
s989,94
s989,6755
s990,6756
s990,6757
s990,6758
s990,6759
s990,6735
s990,6760
s990,6761
s990,6762
s991,6763
s991,2650
s991,6764
s991,6765
s992,6766
s992,6767
s992,6768
s992,6769
s992,6770
s993,6771
s994,6675
s994,6676
s994,6674
s994,6678
s994,6677
s994,6679
s994,6772
s994,6773
s994,6774
s994,6775
s994,4130
s994,6776
s994,3914
s994,6777
s995,6778
s995,1486
s995,6779
s995,588
s995,6780
s995,2164
s995,6146
s995,6781
s995,6782
s995,6783
s996,6784
s996,2650
s996,6785
s996,6708
s996,4971
s996,6269
s996,6786
s996,6787
s996,6788
s996,6789
s997,4838
s997,6790
s997,6791
s997,6792
s997,6793
s998,5256
s999,6794
s1000,3139
s1000,6795
s1000,6796
s1000,2833
s1001,6797
s1001,1626
s1001,6798
s1001,6799
s1001,6800
s1001,6801
s1001,6802
s1002,6803
s1002,384
s1002,6804
s1002,1493
s1002,6805
s1002,6806
s1002,6807
s1002,6808
s1003,6809
s1003,2008
s1003,6810
s1003,6811
s1003,6812
s1003,6813
s1003,6814
s1003,6815
s1004,6816
s1004,6817
s1004,5020
s1004,6818
s1004,6819
s1004,6820
s1004,6821
s1005,6822
s1005,6823
s1005,6824
s1006,1
s1007,6825
s1007,6442
s1007,6826
s1008,6825
s1008,6827
s1008,6442
s1008,6828
s1008,6829
s1008,6830
s1009,6825
s1009,6831
s1010,6439
s1010,6441
s1010,6832
s1010,6833
s1010,6834
s1010,6835
s1010,6836
s1010,6837
s1010,2954
s1010,6838
s1011,6439
s1011,6832
s1011,6833
s1011,6839
s1011,6840
s1011,6835
s1011,615
s1012,1
s1013,6841
s1013,6842
s1013,142
s1013,2572
s1013,6843
s1013,6844
s1013,6845
s1013,6846
s1013,6847
s1013,3468
s1014,6430
s1014,1027
s1014,6519
s1014,6848
s1014,6849
s1014,947
s1014,1956
s1014,6850
s1014,6851
s1014,3910
s1014,6852
s1015,6853
s1015,6854
s1015,6855
s1016,901
s1016,1238
s1016,6856
s1016,6857
s1016,6858
s1016,4076
s1016,6859
s1016,1707
s1016,6860
s1016,6861
s1017,1561
s1017,6862
s1017,6863
s1017,3200
s1017,6864
s1017,2776
s1017,6865
s1017,6866
s1018,6867
s1018,6868
s1018,6869
s1018,6870
s1018,6871
s1018,6872
s1018,6873
s1018,6874
s1018,6875
s1018,6876
s1019,1561
s1019,6877
s1019,6878
s1019,6879
s1019,6870
s1019,6880
s1019,1623
s1019,1502
s1020,6867
s1020,6881
s1020,6882
s1020,6883
s1020,1463
s1020,4516
s1020,6884
s1020,1508
s1020,6885
s1020,6886
s1021,6867
s1021,6887
s1022,6888
s1022,4516
s1022,6889
s1022,6890
s1022,1636
s1022,6891
s1022,813
s1022,6892
s1022,812
s1022,6893
s1023,6867
s1023,6894
s1023,6895
s1023,6896
s1023,803
s1023,1632
s1023,6897
s1024,6898
s1024,6899
s1024,6900
s1024,1538
s1024,230
s1024,6901
s1024,6672
s1024,6027
s1024,6902
s1024,6903
s1024,6904
s1025,1474
s1025,1475
s1025,1478
s1025,1476
s1025,1479
s1025,1477
s1025,1481
s1025,1480
s1025,1485
s1025,862
s1026,6905
s1026,6906
s1026,6907
s1026,6908
s1026,6909
s1026,6910
s1026,6911
s1026,6912
s1026,6913
s1026,6914
s1026,6915
s1027,894
s1027,6916
s1027,6917
s1027,3823
s1027,6918
s1027,6617
s1027,6919
s1027,6920
s1027,6921
s1027,6922
s1028,6923
s1028,6430
s1028,6924
s1028,6925
s1028,4273
s1028,6926
s1028,6457
s1028,6927
s1028,3008
s1028,6928
s1029,202
s1029,3266
s1029,3267
s1029,2601
s1029,6929
s1029,6930
s1029,6931
s1029,6932
s1029,6933
s1030,3865
s1030,4369
s1030,6934
s1030,2272
s1030,6935
s1030,6936
s1030,6937
s1030,6938
s1030,6939
s1031,6940
s1031,4931
s1031,6941
s1031,6942
s1031,6943
s1031,6944
s1031,6945
s1031,6946
s1031,6058
s1031,6947
s1031,6948
s1031,6949
s1031,6950
s1031,6951
s1031,6952
s1031,6953
s1031,6954
s1031,6955
s1031,6956
s1031,6957
s1031,6958
s1032,6959
s1032,6960
s1032,6961
s1032,6962
s1032,6963
s1032,6964
s1032,6965
s1032,6966
s1032,6967
s1032,6968
s1033,6969
s1033,6970
s1033,6971
s1033,6972
s1033,6973
s1034,6974
s1034,6975
s1034,6976
s1034,6977
s1034,6978
s1034,6979
s1034,6980
s1034,6981
s1034,882
s1034,254
s1035,2403
s1035,5241
s1035,6982
s1035,6983
s1035,6984
s1035,6985
s1036,6430
s1036,6986
s1036,6975
s1036,6987
s1036,6988
s1036,6989
s1036,3725
s1036,6990
s1036,6991
s1036,6992
s1037,6993
s1037,6994
s1037,6995
s1037,6996
s1037,6997
s1037,6998
s1037,6999
s1037,7000
s1037,7001
s1037,7002
s1038,7003
s1038,7004
s1038,7005
s1038,7006
s1038,7007
s1038,7008
s1038,7009
s1038,7010
s1039,1
s1040,7011
s1040,7012
s1040,7013
s1040,7014
s1041,7015
s1041,457
s1041,540
s1041,7016
s1041,1120
s1041,462
s1041,542
s1041,433
s1041,4470
s1041,7017
s1041,7018
s1041,7019
s1041,7020
s1041,766
s1041,7021
s1041,3822
s1041,7022
s1041,6619
s1041,7023
s1041,311
s1041,5150
s1042,462
s1042,7024
s1042,7025
s1042,466
s1042,4749
s1042,7026
s1042,7027
s1042,7028
s1042,7029
s1042,7030
s1042,1401
s1042,7031
s1042,7032
s1042,4470
s1043,7033
s1044,7034
s1044,7035
s1044,7036
s1044,5729
s1044,7037
s1044,6082
s1044,7038
s1044,76
s1044,7039
s1044,7040
s1044,7041
s1044,7042
s1045,7043
s1045,1645
s1045,7044
s1045,3158
s1045,2988
s1045,7045
s1045,7046
s1045,7047
s1045,7048
s1045,535
s1045,7049
s1045,1894
s1045,4170
s1045,7050
s1045,1893
s1045,2074
s1045,542
s1046,7051
s1046,7052
s1047,4498
s1047,7053
s1047,5494
s1047,7054
s1047,7055
s1047,7056
s1047,7057
s1047,7058
s1047,7059
s1047,7060
s1048,7061
s1048,7062
s1048,7063
s1048,7064
s1048,7065
s1048,7066
s1049,7067
s1049,7068
s1049,6617
s1049,7069
s1049,7070
s1049,7071
s1049,7072
s1049,6116
s1049,7073
s1050,7074
s1050,7075
s1050,7076
s1050,7077
s1050,7078
s1050,7079
s1050,7080
s1050,7081
s1050,7082
s1050,7083
s1050,7084
s1050,7085
s1050,7086
s1051,7087
s1051,7088
s1051,7089
s1051,1091
s1051,7090
s1051,7091
s1051,7092
s1051,7093
s1051,7094
s1051,7095
s1052,7096
s1052,7019
s1052,4171
s1052,7097
s1052,422
s1052,535
s1052,7098
s1052,7099
s1052,7100
s1053,4049
s1053,961
s1053,2354
s1053,5539
s1053,7101
s1053,2411
s1053,7102
s1053,7103
s1053,6353
s1053,7104
s1053,7105
s1054,1088
s1054,1290
s1054,7106
s1054,7107
s1054,1286
s1054,7108
s1054,7109
s1054,7110
s1055,7111
s1055,7112
s1055,7113
s1055,7114
s1055,7115
s1055,7116
s1055,7117
s1055,6193
s1055,7118
s1055,7119
s1056,7120
s1056,901
s1056,7121
s1056,7122
s1056,7123
s1056,7124
s1056,7125
s1056,7126
s1056,7127
s1056,7128
s1056,7129
s1057,1
s1058,2601
s1058,6929
s1058,6930
s1058,6931
s1058,6932
s1058,7130
s1058,7131
s1059,7132
s1059,7133
s1059,7134
s1059,7135
s1059,7136
s1059,7137
s1059,7138
s1059,7139
s1059,5465
s1059,7140
s1059,7141
s1060,4267
s1060,2338
s1060,4769
s1060,7142
s1060,7143
s1060,7144
s1060,7145
s1060,1927
s1060,7146
s1060,4331
s1060,7147
s1060,7148
s1060,7149
s1060,2580
s1060,5403
s1060,7150
s1060,7151
s1060,7152
s1060,7153
s1060,7154
s1060,363
s1060,7155
s1060,7156
s1060,7157
s1061,1
s1062,1
s1063,7158
s1063,7159
s1063,7160
s1063,7161
s1063,6244
s1063,7162
s1063,7163
s1063,7164
s1063,7165
s1063,7166
s1063,7167
s1064,7168
s1064,7169
s1064,7170
s1064,7171
s1064,7172
s1065,7173
s1065,6132
s1065,7174
s1065,7175
s1065,7176
s1065,7177
s1065,7178
s1065,7179
s1065,7180
s1066,7181
s1066,7182
s1066,7183
s1066,7184
s1066,6395
s1066,7185
s1066,3940
s1066,6457
s1066,7186
s1066,3514
s1066,7187
s1066,7188
s1066,7189
s1066,7190
s1066,7191
s1066,7192
s1066,7193
s1066,7194
s1066,7195
s1066,7196
s1066,7197
s1066,7198
s1066,7199
s1066,3524
s1066,7200
s1066,7201
s1066,7202
s1066,7203
s1067,7204
s1067,7205
s1067,7206
s1067,7207
s1067,7208
s1067,5858
s1067,7209
s1067,7210
s1068,7211
s1068,7212
s1068,7213
s1068,4817
s1068,7214
s1068,7215
s1068,7216
s1068,7217
s1068,7218
s1068,7219
s1068,7220
s1068,7221
s1068,7222
s1068,7223
s1068,7224
s1068,7225
s1068,7226
s1068,7227
s1068,7228
s1068,7229
s1068,7230
s1068,7231
s1069,1
s1070,7232
s1070,7233
s1070,551
s1071,1
s1072,6432
s1072,7234
s1072,7235
s1072,7236
s1072,550
s1073,6432
s1073,7237
s1073,7238
s1073,550
s1073,6442
s1073,7239
s1073,6830
s1073,7236
s1074,6432
s1074,7240
s1074,7241
s1074,7242
s1074,7243
s1074,7244
s1075,6432
s1076,1
s1077,1
s1078,1
s1079,1
s1080,7245
s1080,7246
s1080,7247
s1080,7248
s1080,7249
s1080,7250
s1080,5509
s1080,7251
s1081,7252
s1081,7253
s1081,7254
s1081,7255
s1082,1779
s1082,7256
s1082,7257
s1082,7258
s1082,7259
s1082,7260
s1083,7261
s1083,7262
s1084,3976
s1084,7263
s1084,4185
s1084,1771
s1084,7264
s1084,7265
s1084,659
s1085,7266
s1085,7267
s1085,7268
s1085,7269
s1085,7270
s1086,7271
s1086,7272
s1086,7273
s1086,7274
s1086,7275
s1087,7276
s1087,7277
s1087,7278
s1087,7279
s1087,3314
s1087,3492
s1087,1492
s1087,7280
s1087,7281
s1087,5206
s1087,6780
s1088,1541
s1088,7282
s1088,7283
s1088,7284
s1088,7285
s1088,7286
s1088,7287
s1088,7288
s1089,76
s1089,3908
s1089,5623
s1089,5899
s1089,7289
s1089,7290
s1089,7291
s1089,7292
s1089,7293
s1090,7294
s1090,7295
s1090,7296
s1091,7117
s1091,7297
s1091,7298
s1091,4150
s1091,7299
s1091,7300
s1091,7301
s1092,1401
s1092,4170
s1092,5860
s1092,7024
s1092,525
s1092,7302
s1092,1111
s1092,7303
s1092,7304
s1092,1647
s1092,5866
s1093,7305
s1094,1
s1095,1
s1096,1
s1097,7306
s1097,7307
s1097,7308
s1097,7309
s1097,2363
s1097,4799
s1097,2485
s1097,5031
s1098,1
s1099,2148
s1099,7310
s1099,7311
s1099,7312
s1100,7313
s1100,7314
s1100,7315
s1100,2102
s1100,7316
s1100,3483
s1100,7317
s1100,7318
s1100,7319
s1100,7320
s1101,7321
s1101,7322
s1101,7323
s1101,7324
s1101,7325
s1101,7326
s1101,7327
s1102,7328
s1102,7329
s1102,1183
s1102,1253
s1102,2421
s1102,4223
s1102,2606
s1102,7330
s1102,2495
s1102,5970
s1102,7331
s1102,6119
s1103,2498
s1103,7332
s1103,7333
s1103,2571
s1103,7334
s1103,7335
s1103,1025
s1103,7336
s1103,7337
s1103,7338
s1103,7339
s1103,7340
s1104,1006
s1104,7341
s1104,7342
s1104,7343
s1104,7344
s1104,6262
s1104,7345
s1104,7205
s1104,7346
s1104,7347
s1104,7348
s1105,7349
s1105,7350
s1105,7351
s1105,7352
s1105,7353
s1105,7354
s1105,7355
s1105,7356
s1105,7357
s1105,7358
s1106,2570
s1106,7359
s1106,6297
s1106,7360
s1106,7361
s1106,1283
s1106,7362
s1106,7363
s1106,7364
s1107,7365
s1107,5425
s1107,7366
s1107,7367
s1107,7368
s1107,7369
s1107,7370
s1107,7371
s1107,5971
s1108,7277
s1108,371
s1108,7372
s1108,384
s1108,588
s1108,7373
s1108,4610
s1108,370
s1108,7374
s1108,2702
s1109,7375
s1109,7376
s1109,7377
s1110,7378
s1110,7379
s1110,7380
s1110,7381
s1110,7382
s1110,7383
s1110,3809
s1110,7384
s1111,7385
s1111,1951
s1111,7386
s1111,7387
s1111,7388
s1111,7389
s1111,7390
s1111,7391
s1111,7392
s1111,7393
s1111,7394
s1112,618
s1112,7395
s1112,5727
s1112,7396
s1112,7397
s1112,7398
s1112,7399
s1112,7400
s1112,5503
s1112,7401
s1113,7402
s1113,7403
s1113,7404
s1113,7405
s1113,7406
s1113,7407
s1113,7408
s1113,7409
s1113,7410
s1114,7411
s1114,6513
s1114,4050
s1114,7412
s1114,2326
s1114,7413
s1114,563
s1114,7414
s1114,7415
s1114,5505
s1115,6867
s1115,7416
s1115,7417
s1115,7418
s1115,7419
s1115,7420
s1115,7421
s1115,7422
s1116,7418
s1116,7420
s1116,7423
s1116,7424
s1116,7425
s1116,7426
s1116,7427
s1116,7428
s1116,1635
s1117,1
s1118,1
s1119,7429
s1119,5676
s1119,866
s1119,7430
s1119,7431
s1119,7432
s1119,3925
s1119,7433
s1119,7434
s1120,56
s1120,2374
s1120,7435
s1120,7436
s1120,375
s1120,7437
s1120,7438
s1120,7439
s1121,5723
s1121,2910
s1121,7440
s1121,7441
s1121,7442
s1121,5118
s1121,7071
s1121,7443
s1121,7444
s1121,7445
s1122,3382
s1122,3983
s1122,6507
s1122,7446
s1122,7447
s1122,862
s1123,7448
s1123,7449
s1123,6903
s1123,7450
s1123,809
s1123,7451
s1123,7452
s1123,7453
s1124,1
s1125,2690
s1125,6512
s1125,7454
s1125,5646
s1125,6296
s1125,7455
s1125,7456
s1126,7457
s1127,7458
s1127,7459
s1127,7460
s1127,7461
s1127,7462
s1127,7463
s1127,7464
s1127,7465
s1127,7466
s1127,7467
s1127,7468
s1127,7469
s1128,7470
s1129,7471
s1129,5562
s1129,2413
s1129,7188
s1129,7472
s1129,7473
s1129,7474
s1129,7475
s1129,7476
s1129,7477
s1130,7478
s1131,7479
s1131,7480
s1131,5601
s1131,7481
s1131,7482
s1131,7483
s1131,7484
s1131,7485
s1131,7486
s1131,7487
s1132,7488
s1132,7489
s1132,7490
s1132,7491
s1132,4885
s1132,7492
s1132,7493
s1132,7494
s1133,7495
s1133,7496
s1133,7497
s1133,7498
s1133,7499
s1133,6791
s1133,7500
s1134,5424
s1134,7501
s1134,5617
s1134,7502
s1134,7503
s1134,7504
s1134,7505
s1134,7506
s1134,7507
s1135,7508
s1135,7509
s1135,7510
s1135,7511
s1135,7512
s1135,7513
s1135,7514
s1135,7515
s1135,7516
s1135,7517
s1136,7518
s1136,3417
s1136,7519
s1136,2570
s1136,7520
s1136,7521
s1136,1693
s1136,6255
s1136,7522
s1136,2178
s1136,7523
s1136,7524
s1137,7525
s1137,3142
s1137,7526
s1137,7527
s1137,7528
s1137,7529
s1137,7530
s1137,7531
s1137,7532
s1138,7533
s1138,7534
s1138,7535
s1138,7536
s1138,7537
s1138,7538
s1139,7539
s1139,5532
s1139,7540
s1139,7541
s1139,7542
s1139,7543
s1139,7544
s1139,7545
s1139,7546
s1139,7547
s1140,3984
s1140,7548
s1140,7549
s1140,222
s1140,7550
s1140,7551
s1140,5508
s1140,7059
s1140,7552
s1140,7553
s1140,7554
s1141,2690
s1141,5562
s1141,7555
s1141,3944
s1141,7556
s1141,7557
s1141,7558
s1141,7559
s1141,7560
s1141,7561
s1142,1622
s1142,7562
s1142,6027
s1142,6903
s1142,7563
s1142,5973
s1143,7564
s1144,1
s1145,6401
s1145,3213
s1145,2598
s1145,6404
s1145,7565
s1145,7566
s1145,7567
s1145,876
s1145,7568
s1145,7569
s1146,935
s1146,7570
s1146,7571
s1146,7572
s1146,6200
s1146,7573
s1146,7574
s1146,7575
s1146,7576
s1146,7577
s1146,7578
s1146,7579
s1146,7580
s1147,1
s1148,7581
s1149,7582
s1149,7583
s1149,7584
s1149,7585
s1149,7586
s1149,7587
s1149,7588
s1149,7589
s1149,7590
s1149,7591
s1150,1922
s1150,7592
s1150,7593
s1150,7594
s1150,7595
s1150,599
s1150,1919
s1150,7596
s1150,7597
s1150,7598
s1150,7599
s1150,1921
s1150,7600
s1151,7601
s1152,678
s1152,681
s1152,686
s1152,7602
s1152,677
s1152,495
s1152,7603
s1152,2458
s1152,680
s1152,684
s1153,599
s1153,7604
s1153,7605
s1153,7606
s1153,3820
s1153,7607
s1153,7608
s1153,7609
s1153,7610
s1153,7611
s1153,7612
s1154,2570
s1154,5572
s1154,4540
s1154,7613
s1154,7614
s1154,7615
s1154,7616
s1154,7617
s1154,7618
s1154,6089
s1154,7619
s1154,7620
s1155,3212
s1155,6430
s1155,3923
s1155,4558
s1155,7621
s1155,221
s1155,7622
s1155,7623
s1155,6923
s1155,7624
s1155,2443
s1156,1
s1157,7625
s1157,6589
s1157,7626
s1157,7627
s1157,7628
s1157,1204
s1157,7629
s1157,7630
s1158,6580
s1158,4860
s1158,7631
s1158,7632
s1159,7633
s1159,7634
s1159,7635
s1159,7636
s1159,7637
s1159,1994
s1159,7638
s1159,7639
s1159,7640
s1159,7641
s1160,7642
s1160,7643
s1160,7644
s1160,7645
s1160,7646
s1160,7647
s1160,7648
s1160,7649
s1161,4125
s1161,7650
s1161,1797
s1161,7651
s1161,7652
s1161,7653
s1161,7654
s1162,1
s1163,7655
s1163,7656
s1163,7657
s1163,7658
s1163,7659
s1164,7660
s1165,7661
s1165,7662
s1165,7663
s1165,7664
s1165,7665
s1165,7666
s1165,7667
s1165,7668
s1165,7669
s1165,7670
s1166,7671
s1166,7672
s1166,7673
s1166,4516
s1166,7674
s1166,7675
s1166,7676
s1166,7677
s1166,7678
s1166,7679
s1166,7680
s1166,7681
s1166,7682
s1167,7683
s1167,7684
s1167,7685
s1167,7686
s1167,7687
s1167,2405
s1167,7688
s1167,7689
s1168,7690
s1168,7691
s1168,7692
s1168,7693
s1168,7694
s1168,7695
s1168,7696
s1168,7697
s1169,311
s1169,1723
s1169,766
s1169,7698
s1169,7699
s1169,7700
s1169,2921
s1170,1
s1171,7701
s1171,7702
s1171,7703
s1171,7704
s1171,1107
s1171,7705
s1171,7706
s1171,1106
s1172,1
s1173,7707
s1174,7708
s1174,7709
s1174,7710
s1174,7711
s1174,7712
s1174,7713
s1174,7714
s1175,7715
s1175,4638
s1175,7716
s1175,6133
s1175,7717
s1175,7718
s1175,7719
s1175,7720
s1175,7721
s1175,7722
s1176,4157
s1176,7723
s1176,7724
s1176,7725
s1176,7726
s1176,7727
s1176,7728
s1176,7729
s1176,7730
s1176,1587
s1176,7731
s1177,7732
s1177,7733
s1177,7734
s1177,3645
s1177,3649
s1177,7735
s1178,7736
s1178,7737
s1178,7738
s1178,7739
s1178,7740
s1178,7741
s1178,7742
s1178,7743
s1179,7744
s1179,6650
s1179,7745
s1179,5573
s1179,3056
s1179,7746
s1179,7747
s1179,7748
s1179,7749
s1179,7750
s1179,7751
s1180,7752
s1180,7753
s1180,7754
s1180,7755
s1180,7756
s1180,7757
s1180,6619
s1180,7758
s1180,7759
s1180,7760
s1180,7761
s1180,7762
s1180,7763
s1180,7764
s1180,7765
s1181,7766
s1181,7767
s1181,7768
s1181,7769
s1181,7770
s1182,7771
s1182,7772
s1182,7773
s1182,7774
s1182,7775
s1182,7776
s1182,7777
s1182,7778
s1182,7779
s1183,1
s1184,6771
s1185,7780
s1185,7781
s1185,7782
s1185,6208
s1185,7343
s1185,7783
s1185,7784
s1186,582
s1186,387
s1186,521
s1186,365
s1186,708
s1186,7785
s1186,1830
s1186,7786
s1187,7787
s1187,4470
s1187,1894
s1187,7788
s1187,7789
s1187,4169
s1187,7015
s1187,7790
s1187,7791
s1187,415
s1187,1893
s1187,7792
s1187,7793
s1187,7794
s1187,1118
s1187,7795
s1187,7482
s1188,7796
s1188,6254
s1188,7797
s1188,7798
s1188,7799
s1188,7800
s1188,7801
s1188,7802
s1189,7803
s1189,7804
s1189,7805
s1189,7806
s1189,7807
s1189,7808
s1189,7809
s1189,7810
s1189,7811
s1189,7812
s1189,7813
s1189,7814
s1190,7815
s1191,7816
s1191,7817
s1191,7818
s1191,4272
s1191,4875
s1191,7819
s1191,7820
s1191,7821
s1191,7822
s1191,7823
